ID,Player,Season,Top.px. (Location),Left.px. (location),Date,Opponent,Location,Quarter,Game_Clock,"Outcome (1 if made, 0 otherwise)",Shot_Value,Shot_Distance.ft.,Team_Score,Opponent_Score
curryst01,Stephen Curry,2010,50,240,122309,NOH,AWAY,4,2:43,0,2,0,98,103
curryst01,Stephen Curry,2010,222,47,122309,NOH,AWAY,4,00:57.9,0,3,26,100,103
curryst01,Stephen Curry,2010,198,38,122609,PHO,HOME,1,10:37,1,3,25,7,4
curryst01,Stephen Curry,2010,201,38,122609,PHO,HOME,1,7:51,1,3,25,15,12
curryst01,Stephen Curry,2010,45,113,122609,PHO,HOME,1,00:04.9,0,2,13,36,35
curryst01,Stephen Curry,2010,56,272,122609,PHO,HOME,2,10:13,0,2,3,42,42
curryst01,Stephen Curry,2010,125,372,122609,PHO,HOME,2,4:11,1,2,15,58,61
curryst01,Stephen Curry,2010,285,362,122609,PHO,HOME,2,1:38,1,3,26,65,65
curryst01,Stephen Curry,2010,244,170,122609,PHO,HOME,3,10:58,0,2,21,70,71
curryst01,Stephen Curry,2010,106,279,122609,PHO,HOME,3,7:29,0,2,7,83,83
curryst01,Stephen Curry,2010,292,154,122609,PHO,HOME,3,5:43,0,3,26,85,89
curryst01,Stephen Curry,2010,103,258,122609,PHO,HOME,3,4:57,0,2,6,87,89
curryst01,Stephen Curry,2010,228,370,122809,BOS,HOME,1,10:32,0,2,22,2,2
curryst01,Stephen Curry,2010,84,250,122809,BOS,HOME,1,10:10,0,2,4,2,2
curryst01,Stephen Curry,2010,207,466,122809,BOS,HOME,1,8:37,0,3,28,4,8
curryst01,Stephen Curry,2010,51,107,122809,BOS,HOME,1,7:13,0,2,13,7,9
curryst01,Stephen Curry,2010,50,240,122909,LAL,AWAY,1,10:04,1,2,0,4,7
curryst01,Stephen Curry,2010,210,145,122909,LAL,AWAY,1,8:33,1,2,19,10,9
curryst01,Stephen Curry,2010,37,400,122909,LAL,AWAY,1,3:45,0,2,16,29,18
curryst01,Stephen Curry,2010,278,123,122909,LAL,AWAY,1,2:12,0,3,26,29,21
curryst01,Stephen Curry,2010,76,331,122909,LAL,AWAY,1,00:44.6,1,2,9,33,27
curryst01,Stephen Curry,2010,50,240,122909,LAL,AWAY,2,2:26,1,2,0,55,46
curryst01,Stephen Curry,2010,50,240,122909,LAL,AWAY,2,1:54,0,2,0,55,46
curryst01,Stephen Curry,2010,203,369,122909,LAL,AWAY,2,1:10,1,2,20,57,49
curryst01,Stephen Curry,2010,266,153,122909,LAL,AWAY,3,7:09,0,2,23,69,70
curryst01,Stephen Curry,2010,50,240,122909,LAL,AWAY,3,6:53,1,2,0,71,70
curryst01,Stephen Curry,2010,50,240,10210,POR,AWAY,1,10:21,0,2,0,4,0
curryst01,Stephen Curry,2010,176,449,10210,POR,AWAY,1,9:36,1,3,24,9,1
curryst01,Stephen Curry,2010,50,240,10210,POR,AWAY,1,4:58,1,2,0,23,10
curryst01,Stephen Curry,2010,72,429,10210,POR,AWAY,2,3:30,0,2,19,52,49
curryst01,Stephen Curry,2010,56,433,10210,POR,AWAY,2,2:57,1,2,19,54,49
curryst01,Stephen Curry,2010,313,216,10210,POR,AWAY,4,11:40,0,3,26,73,78
curryst01,Stephen Curry,2010,275,242,10210,POR,AWAY,4,10:22,0,2,23,73,78
curryst01,Stephen Curry,2010,61,135,10210,POR,AWAY,4,7:11,1,2,11,80,86
curryst01,Stephen Curry,2010,138,394,10210,POR,AWAY,4,5:53,0,2,18,80,86
curryst01,Stephen Curry,2010,244,124,10210,POR,AWAY,4,00:17.9,0,2,23,89,105
curryst01,Stephen Curry,2010,256,386,10510,DEN,AWAY,1,9:36,1,3,25,5,4
curryst01,Stephen Curry,2010,230,414,10510,DEN,AWAY,1,8:05,1,3,25,10,9
curryst01,Stephen Curry,2010,172,160,10510,DEN,AWAY,1,6:19,1,2,15,15,13
curryst01,Stephen Curry,2010,204,396,10510,DEN,AWAY,1,3:43,0,2,22,21,19
curryst01,Stephen Curry,2010,50,240,10510,DEN,AWAY,1,00:32.1,0,2,0,28,28
curryst01,Stephen Curry,2010,139,79,10510,DEN,AWAY,2,10:38,1,2,18,35,30
curryst01,Stephen Curry,2010,174,104,10510,DEN,AWAY,2,9:04,1,2,18,37,34
curryst01,Stephen Curry,2010,72,472,10510,DEN,AWAY,2,8:19,1,3,23,40,36
curryst01,Stephen Curry,2010,120,472,10510,DEN,AWAY,2,1:08,1,3,24,57,59
curryst01,Stephen Curry,2010,220,386,10510,DEN,AWAY,2,00:37.8,1,2,22,59,62
curryst01,Stephen Curry,2010,237,78,10510,DEN,AWAY,4,5:09,1,3,25,111,109
curryst01,Stephen Curry,2010,235,63,10510,DEN,AWAY,4,2:50,1,3,26,118,113
curryst01,Stephen Curry,2010,164,228,10510,DEN,AWAY,4,1:01,0,2,11,120,119
curryst01,Stephen Curry,2010,136,446,10610,MIN,AWAY,1,11:22,0,2,22,0,2
curryst01,Stephen Curry,2010,215,348,10610,MIN,AWAY,1,7:36,1,2,20,10,8
curryst01,Stephen Curry,2010,47,42,10610,MIN,AWAY,1,4:36,1,2,20,20,14
curryst01,Stephen Curry,2010,138,6,10610,MIN,AWAY,2,9:05,0,3,25,41,28
curryst01,Stephen Curry,2010,50,240,10610,MIN,AWAY,2,8:38,1,2,0,43,30
curryst01,Stephen Curry,2010,50,240,10610,MIN,AWAY,2,7:04,1,2,0,47,32
curryst01,Stephen Curry,2010,195,350,10610,MIN,AWAY,2,6:21,1,2,18,49,34
curryst01,Stephen Curry,2010,105,298,10610,MIN,AWAY,3,11:07,1,2,8,65,46
curryst01,Stephen Curry,2010,296,296,10610,MIN,AWAY,3,9:38,0,3,25,65,48
curryst01,Stephen Curry,2010,189,100,10610,MIN,AWAY,4,11:37,0,2,20,78,67
curryst01,Stephen Curry,2010,188,206,10610,MIN,AWAY,4,11:13,1,2,14,80,69
curryst01,Stephen Curry,2010,91,369,10810,SAC,HOME,1,11:49,1,2,14,2,0
curryst01,Stephen Curry,2010,253,242,10810,SAC,HOME,1,10:01,0,2,20,6,4
curryst01,Stephen Curry,2010,70,260,10810,SAC,HOME,1,9:55,1,2,3,8,4
curryst01,Stephen Curry,2010,217,345,10810,SAC,HOME,1,6:12,1,2,20,16,14
curryst01,Stephen Curry,2010,59,17,10810,SAC,HOME,1,5:02,0,3,22,16,18
curryst01,Stephen Curry,2010,116,399,10810,SAC,HOME,2,3:45,0,2,17,42,49
curryst01,Stephen Curry,2010,207,332,10810,SAC,HOME,3,11:03,1,2,18,48,63
curryst01,Stephen Curry,2010,56,447,10810,SAC,HOME,3,9:58,0,2,21,50,66
curryst01,Stephen Curry,2010,244,180,10810,SAC,HOME,3,6:50,0,2,20,58,73
curryst01,Stephen Curry,2010,308,213,10810,SAC,HOME,4,5:03,1,3,26,94,98
curryst01,Stephen Curry,2010,158,232,11110,CLE,HOME,1,11:31,0,2,11,0,0
curryst01,Stephen Curry,2010,72,232,11110,CLE,HOME,1,9:10,0,2,2,6,7
curryst01,Stephen Curry,2010,67,261,11110,CLE,HOME,1,8:16,1,2,3,9,11
curryst01,Stephen Curry,2010,69,258,11110,CLE,HOME,1,4:32,1,2,3,20,13
curryst01,Stephen Curry,2010,228,318,11110,CLE,HOME,1,3:30,0,2,19,20,17
curryst01,Stephen Curry,2010,67,258,11110,CLE,HOME,2,9:11,0,2,2,35,35
curryst01,Stephen Curry,2010,73,263,11110,CLE,HOME,2,00:37.3,1,2,3,53,62
curryst01,Stephen Curry,2010,204,244,11110,CLE,HOME,3,11:13,1,2,15,58,64
curryst01,Stephen Curry,2010,228,241,11110,CLE,HOME,3,6:53,1,2,18,65,72
curryst01,Stephen Curry,2010,72,238,11110,CLE,HOME,3,3:50,0,2,2,71,81
curryst01,Stephen Curry,2010,171,378,11110,CLE,HOME,3,2:47,0,2,18,76,83
curryst01,Stephen Curry,2010,226,162,11110,CLE,HOME,4,4:50,1,2,19,98,110
curryst01,Stephen Curry,2010,318,247,11110,CLE,HOME,4,2:05,1,3,27,107,115
curryst01,Stephen Curry,2010,61,264,11110,CLE,HOME,4,00:30.1,1,2,3,114,117
curryst01,Stephen Curry,2010,346,413,11110,CLE,HOME,4,00:00.9,0,3,34,114,117
curryst01,Stephen Curry,2010,76,106,11310,MIA,HOME,1,8:37,0,2,14,2,6
curryst01,Stephen Curry,2010,264,82,11310,MIA,HOME,1,00:57.9,0,3,27,21,22
curryst01,Stephen Curry,2010,242,66,11310,MIA,HOME,2,2:45,0,3,26,38,43
curryst01,Stephen Curry,2010,228,55,11310,MIA,HOME,3,10:56,1,3,26,47,54
curryst01,Stephen Curry,2010,226,147,11310,MIA,HOME,3,7:08,0,2,20,52,65
curryst01,Stephen Curry,2010,174,387,11310,MIA,HOME,3,6:42,0,2,19,54,68
curryst01,Stephen Curry,2010,70,250,11310,MIA,HOME,3,3:52,0,2,2,63,77
curryst01,Stephen Curry,2010,50,476,11310,MIA,HOME,3,2:20,1,3,24,66,81
curryst01,Stephen Curry,2010,280,115,11310,MIA,HOME,3,00:38.2,1,3,26,74,87
curryst01,Stephen Curry,2010,65,285,11310,MIA,HOME,4,10:36,0,2,5,76,91
curryst01,Stephen Curry,2010,57,150,11510,MIL,HOME,1,11:21,1,2,9,2,1
curryst01,Stephen Curry,2010,53,222,11510,MIL,HOME,1,10:57,1,2,2,4,1
curryst01,Stephen Curry,2010,229,148,11510,MIL,HOME,1,8:57,0,2,20,4,7
curryst01,Stephen Curry,2010,256,93,11510,MIL,HOME,1,2:00,0,3,25,19,17
curryst01,Stephen Curry,2010,65,258,11510,MIL,HOME,2,8:21,1,2,2,36,27
curryst01,Stephen Curry,2010,56,268,11510,MIL,HOME,2,5:26,0,2,3,42,35
curryst01,Stephen Curry,2010,190,242,11510,MIL,HOME,2,2:25,0,2,14,47,42
curryst01,Stephen Curry,2010,190,236,11510,MIL,HOME,2,1:11,1,2,14,54,44
curryst01,Stephen Curry,2010,240,317,11510,MIL,HOME,2,00:39.1,1,2,21,56,46
curryst01,Stephen Curry,2010,359,94,11510,MIL,HOME,2,00:00.7,0,3,34,56,48
curryst01,Stephen Curry,2010,59,216,11510,MIL,HOME,3,7:16,0,2,3,64,60
curryst01,Stephen Curry,2010,50,240,11510,MIL,HOME,3,2:38,1,2,0,77,73
curryst01,Stephen Curry,2010,64,353,11510,MIL,HOME,4,11:48,0,2,11,79,84
curryst01,Stephen Curry,2010,193,444,11510,MIL,HOME,4,9:24,1,3,25,86,92
curryst01,Stephen Curry,2010,152,375,11510,MIL,HOME,4,7:31,0,2,17,88,96
curryst01,Stephen Curry,2010,64,72,11510,MIL,HOME,4,2:47,0,2,17,98,103
curryst01,Stephen Curry,2010,308,293,11510,MIL,HOME,4,00:00.3,0,3,26,104,113
curryst01,Stephen Curry,2010,62,221,11810,CHI,HOME,1,11:21,1,2,2,2,2
curryst01,Stephen Curry,2010,73,294,11810,CHI,HOME,1,8:26,0,2,6,9,6
curryst01,Stephen Curry,2010,322,296,11810,CHI,HOME,1,5:08,0,3,28,19,12
curryst01,Stephen Curry,2010,168,113,11810,CHI,HOME,1,3:19,0,2,17,25,15
curryst01,Stephen Curry,2010,65,225,11810,CHI,HOME,1,00:40.9,0,2,2,31,22
curryst01,Stephen Curry,2010,267,395,11810,CHI,HOME,2,11:46,1,3,27,36,25
curryst01,Stephen Curry,2010,264,208,11810,CHI,HOME,2,11:23,0,2,22,36,25
curryst01,Stephen Curry,2010,311,241,11810,CHI,HOME,2,9:35,0,3,26,38,32
curryst01,Stephen Curry,2010,154,279,11810,CHI,HOME,2,3:09,0,2,11,47,49
curryst01,Stephen Curry,2010,292,131,11810,CHI,HOME,2,3:02,1,3,27,50,49
curryst01,Stephen Curry,2010,45,435,11810,CHI,HOME,3,9:25,1,2,20,59,57
curryst01,Stephen Curry,2010,56,466,11810,CHI,HOME,3,6:52,1,3,23,66,60
curryst01,Stephen Curry,2010,121,192,11810,CHI,HOME,3,1:51,1,2,9,78,79
curryst01,Stephen Curry,2010,234,438,11810,CHI,HOME,3,1:23,1,3,27,81,79
curryst01,Stephen Curry,2010,217,329,11810,CHI,HOME,4,11:36,0,2,19,83,79
curryst01,Stephen Curry,2010,176,115,11810,CHI,HOME,4,10:44,1,2,18,85,81
curryst01,Stephen Curry,2010,305,164,11810,CHI,HOME,4,3:51,1,3,27,106,90
curryst01,Stephen Curry,2010,315,285,11810,CHI,HOME,4,00:32.9,0,3,27,114,95
curryst01,Stephen Curry,2010,190,400,12010,DEN,HOME,1,4:49,1,2,21,16,20
curryst01,Stephen Curry,2010,165,399,12010,DEN,HOME,1,00:36.9,0,2,20,23,30
curryst01,Stephen Curry,2010,274,408,12010,DEN,HOME,1,00:03.9,0,3,28,25,30
curryst01,Stephen Curry,2010,50,53,12010,DEN,HOME,2,10:35,0,2,19,28,34
curryst01,Stephen Curry,2010,313,285,12010,DEN,HOME,2,4:13,0,3,27,43,45
curryst01,Stephen Curry,2010,266,82,12010,DEN,HOME,2,00:47.9,0,3,27,51,53
curryst01,Stephen Curry,2010,80,227,12010,DEN,HOME,3,10:26,0,2,3,55,57
curryst01,Stephen Curry,2010,44,473,12010,DEN,HOME,3,8:27,1,3,23,62,63
curryst01,Stephen Curry,2010,57,384,12010,DEN,HOME,3,7:15,1,2,14,68,63
curryst01,Stephen Curry,2010,56,417,12010,DEN,HOME,3,4:40,0,2,18,73,71
curryst01,Stephen Curry,2010,305,206,12010,DEN,HOME,4,9:37,0,3,26,86,85
curryst01,Stephen Curry,2010,39,74,12010,DEN,HOME,4,8:58,1,2,17,88,85
curryst01,Stephen Curry,2010,226,147,12010,DEN,HOME,4,7:57,0,2,20,88,86
curryst01,Stephen Curry,2010,57,233,12010,DEN,HOME,4,5:01,0,2,1,95,94
curryst01,Stephen Curry,2010,305,250,12010,DEN,HOME,4,3:44,0,3,26,95,97
curryst01,Stephen Curry,2010,92,11,12010,DEN,HOME,4,2:43,1,3,23,98,99
curryst01,Stephen Curry,2010,307,158,12010,DEN,HOME,1OT,1:59,1,3,27,114,113
curryst01,Stephen Curry,2010,222,139,12210,NJN,HOME,1,8:52,1,2,20,4,6
curryst01,Stephen Curry,2010,50,58,12210,NJN,HOME,1,7:33,1,2,18,10,8
curryst01,Stephen Curry,2010,89,200,12210,NJN,HOME,1,5:19,1,2,6,15,10
curryst01,Stephen Curry,2010,288,304,12210,NJN,HOME,1,4:10,1,3,25,18,14
curryst01,Stephen Curry,2010,261,416,12210,NJN,HOME,2,8:59,1,3,27,36,23
curryst01,Stephen Curry,2010,192,387,12210,NJN,HOME,2,5:55,0,2,20,42,27
curryst01,Stephen Curry,2010,70,180,12210,NJN,HOME,3,10:34,0,2,6,54,44
curryst01,Stephen Curry,2010,50,351,12210,NJN,HOME,3,9:07,1,2,11,61,46
curryst01,Stephen Curry,2010,242,52,12210,NJN,HOME,3,8:34,1,3,27,64,48
curryst01,Stephen Curry,2010,220,167,12210,NJN,HOME,3,8:03,0,2,19,64,48
curryst01,Stephen Curry,2010,87,293,12210,NJN,HOME,3,6:23,1,2,6,68,55
curryst01,Stephen Curry,2010,247,44,12210,NJN,HOME,3,3:36,0,3,28,78,63
curryst01,Stephen Curry,2010,69,12,12210,NJN,HOME,3,1:45,0,3,23,82,65
curryst01,Stephen Curry,2010,81,241,12210,NJN,HOME,3,1:18,1,2,3,84,65
curryst01,Stephen Curry,2010,209,20,12210,NJN,HOME,4,10:25,0,3,27,90,67
curryst01,Stephen Curry,2010,42,233,12210,NJN,HOME,4,8:41,1,2,1,94,68
curryst01,Stephen Curry,2010,206,236,12210,NJN,HOME,4,7:02,0,2,16,94,71
curryst01,Stephen Curry,2010,206,154,12210,NJN,HOME,4,3:46,0,2,18,102,73
curryst01,Stephen Curry,2010,65,247,12210,NJN,HOME,4,1:51,1,2,2,108,77
curryst01,Stephen Curry,2010,51,232,12210,NJN,HOME,4,00:27.8,0,2,1,111,79
curryst01,Stephen Curry,2010,300,320,12310,PHO,AWAY,1,11:14,1,3,26,5,3
curryst01,Stephen Curry,2010,259,161,12310,PHO,AWAY,1,7:30,0,2,22,13,9
curryst01,Stephen Curry,2010,237,413,12310,PHO,AWAY,1,6:20,1,3,25,18,11
curryst01,Stephen Curry,2010,50,240,12310,PHO,AWAY,1,2:56,1,2,0,22,17
curryst01,Stephen Curry,2010,100,334,12310,PHO,AWAY,1,1:44,0,2,11,22,22
curryst01,Stephen Curry,2010,223,71,12310,PHO,AWAY,2,8:15,0,3,24,35,31
curryst01,Stephen Curry,2010,130,271,12310,PHO,AWAY,2,7:11,0,2,9,38,33
curryst01,Stephen Curry,2010,50,240,12310,PHO,AWAY,2,1:27,1,2,0,57,47
curryst01,Stephen Curry,2010,240,148,12310,PHO,AWAY,2,00:32.9,0,2,21,57,50
curryst01,Stephen Curry,2010,143,238,12310,PHO,AWAY,2,00:03.4,1,2,9,59,52
curryst01,Stephen Curry,2010,251,240,12310,PHO,AWAY,3,10:59,1,2,20,62,55
curryst01,Stephen Curry,2010,163,60,12310,PHO,AWAY,3,7:11,1,2,21,66,66
curryst01,Stephen Curry,2010,34,359,12310,PHO,AWAY,3,6:05,0,2,12,68,70
curryst01,Stephen Curry,2010,311,115,12310,PHO,AWAY,3,4:23,0,3,29,70,70
curryst01,Stephen Curry,2010,196,318,12310,PHO,AWAY,3,3:02,0,2,17,72,72
curryst01,Stephen Curry,2010,174,288,12310,PHO,AWAY,3,2:36,0,2,13,72,74
curryst01,Stephen Curry,2010,106,134,12310,PHO,AWAY,4,7:51,0,2,12,85,91
curryst01,Stephen Curry,2010,294,240,12310,PHO,AWAY,4,6:23,0,3,24,90,92
curryst01,Stephen Curry,2010,106,329,12310,PHO,AWAY,4,6:00,0,2,11,90,94
curryst01,Stephen Curry,2010,233,244,12310,PHO,AWAY,4,5:35,0,2,18,90,94
curryst01,Stephen Curry,2010,300,264,12310,PHO,AWAY,4,5:30,1,3,25,93,94
curryst01,Stephen Curry,2010,220,53,12310,PHO,AWAY,4,2:19,0,3,25,97,101
curryst01,Stephen Curry,2010,244,400,12310,PHO,AWAY,4,00:19.4,1,3,25,101,108
curryst01,Stephen Curry,2010,50,240,12310,PHO,AWAY,4,00:11.9,1,2,0,103,110
curryst01,Stephen Curry,2010,266,359,12310,PHO,AWAY,4,00:05.9,0,3,25,103,112
curryst01,Stephen Curry,2010,204,221,12610,SAC,AWAY,1,9:15,1,2,16,6,5
curryst01,Stephen Curry,2010,311,227,12610,SAC,AWAY,1,8:32,0,3,26,6,7
curryst01,Stephen Curry,2010,244,339,12610,SAC,AWAY,1,7:10,0,2,22,8,11
curryst01,Stephen Curry,2010,50,240,12610,SAC,AWAY,1,6:09,1,2,0,11,13
curryst01,Stephen Curry,2010,50,240,12610,SAC,AWAY,1,3:11,0,2,0,14,15
curryst01,Stephen Curry,2010,209,60,12610,SAC,AWAY,1,00:03.5,0,3,24,18,23
curryst01,Stephen Curry,2010,302,252,12610,SAC,AWAY,2,10:10,1,3,25,21,27
curryst01,Stephen Curry,2010,165,386,12610,SAC,AWAY,2,4:25,1,2,19,26,44
curryst01,Stephen Curry,2010,50,287,12610,SAC,AWAY,2,3:49,1,2,5,28,44
curryst01,Stephen Curry,2010,304,181,12610,SAC,AWAY,2,2:09,0,3,26,32,49
curryst01,Stephen Curry,2010,281,153,12610,SAC,AWAY,3,11:38,1,3,25,41,49
curryst01,Stephen Curry,2010,144,120,12610,SAC,AWAY,3,10:28,0,2,15,43,51
curryst01,Stephen Curry,2010,225,244,12610,SAC,AWAY,3,7:54,0,2,18,46,57
curryst01,Stephen Curry,2010,117,474,12610,SAC,AWAY,3,7:12,0,3,24,46,62
curryst01,Stephen Curry,2010,50,240,12610,SAC,AWAY,3,3:12,1,2,0,52,65
curryst01,Stephen Curry,2010,234,240,12610,SAC,AWAY,3,2:12,1,2,18,54,65
curryst01,Stephen Curry,2010,160,384,12610,SAC,AWAY,3,1:42,1,2,18,56,65
curryst01,Stephen Curry,2010,185,462,12610,SAC,AWAY,4,6:53,0,3,26,74,84
curryst01,Stephen Curry,2010,89,14,12610,SAC,AWAY,4,3:05,1,3,23,85,92
curryst01,Stephen Curry,2010,288,337,12610,SAC,AWAY,4,1:33,0,3,26,88,94
curryst01,Stephen Curry,2010,50,240,12610,SAC,AWAY,4,00:12.9,0,2,0,92,97
curryst01,Stephen Curry,2010,302,233,12610,SAC,AWAY,4,00:08.9,0,3,25,94,99
curryst01,Stephen Curry,2010,51,3,12710,NOH,HOME,1,11:41,0,3,24,0,0
curryst01,Stephen Curry,2010,173,367,12710,NOH,HOME,1,7:35,0,2,18,13,7
curryst01,Stephen Curry,2010,67,249,12710,NOH,HOME,2,8:31,1,2,2,38,40
curryst01,Stephen Curry,2010,190,358,12710,NOH,HOME,3,11:04,0,2,18,57,62
curryst01,Stephen Curry,2010,48,438,12710,NOH,HOME,3,8:22,0,2,20,63,70
curryst01,Stephen Curry,2010,226,299,12710,NOH,HOME,3,6:20,0,2,19,67,78
curryst01,Stephen Curry,2010,111,288,12710,NOH,HOME,3,3:36,1,2,8,69,84
curryst01,Stephen Curry,2010,54,258,12710,NOH,HOME,3,00:23.9,1,2,2,75,94
curryst01,Stephen Curry,2010,223,240,12710,NOH,HOME,4,8:51,1,2,17,83,103
curryst01,Stephen Curry,2010,225,242,12710,NOH,HOME,4,6:50,1,2,18,87,112
curryst01,Stephen Curry,2010,48,474,12710,NOH,HOME,4,6:17,1,3,23,90,112
curryst01,Stephen Curry,2010,56,263,12710,NOH,HOME,4,5:22,1,2,2,94,112
curryst01,Stephen Curry,2010,234,180,12910,CHA,HOME,1,11:10,1,2,19,2,2
curryst01,Stephen Curry,2010,81,351,12910,CHA,HOME,1,9:11,0,2,12,6,6
curryst01,Stephen Curry,2010,263,410,12910,CHA,HOME,1,8:13,1,3,27,9,10
curryst01,Stephen Curry,2010,242,58,12910,CHA,HOME,1,4:49,0,3,26,15,17
curryst01,Stephen Curry,2010,274,93,12910,CHA,HOME,2,9:09,1,3,27,37,33
curryst01,Stephen Curry,2010,184,354,12910,CHA,HOME,2,6:57,0,2,18,43,38
curryst01,Stephen Curry,2010,130,242,12910,CHA,HOME,2,6:01,1,2,8,45,43
curryst01,Stephen Curry,2010,87,263,12910,CHA,HOME,3,9:32,0,2,4,67,69
curryst01,Stephen Curry,2010,76,96,12910,CHA,HOME,3,5:54,0,2,15,75,80
curryst01,Stephen Curry,2010,128,332,12910,CHA,HOME,3,4:47,0,2,12,76,81
curryst01,Stephen Curry,2010,292,367,12910,CHA,HOME,3,00:40.9,0,3,27,80,89
curryst01,Stephen Curry,2010,62,264,12910,CHA,HOME,4,5:13,1,2,3,92,110
curryst01,Stephen Curry,2010,64,233,12910,CHA,HOME,4,4:29,1,2,2,96,113
curryst01,Stephen Curry,2010,53,250,12910,CHA,HOME,4,1:58,1,2,1,106,118
curryst01,Stephen Curry,2010,62,85,12910,CHA,HOME,4,00:06.5,1,2,16,110,121
curryst01,Stephen Curry,2010,198,294,13110,OKC,AWAY,1,11:06,1,2,16,4,0
curryst01,Stephen Curry,2010,136,399,13110,OKC,AWAY,1,10:26,1,2,18,6,2
curryst01,Stephen Curry,2010,69,331,13110,OKC,AWAY,1,4:22,0,2,9,18,20
curryst01,Stephen Curry,2010,53,384,13110,OKC,AWAY,2,5:57,0,2,14,40,38
curryst01,Stephen Curry,2010,292,235,13110,OKC,AWAY,2,5:20,1,3,24,45,40
curryst01,Stephen Curry,2010,78,279,13110,OKC,AWAY,3,3:29,0,2,5,70,79
curryst01,Stephen Curry,2010,56,380,13110,OKC,AWAY,3,3:05,0,2,14,70,81
curryst01,Stephen Curry,2010,72,384,13110,OKC,AWAY,3,2:15,0,2,15,70,85
curryst01,Stephen Curry,2010,199,342,13110,OKC,AWAY,4,10:57,0,2,18,75,89
curryst01,Stephen Curry,2010,292,240,13110,OKC,AWAY,4,8:28,1,3,24,88,95
curryst01,Stephen Curry,2010,50,240,20210,HOU,AWAY,1,10:50,0,2,0,2,2
curryst01,Stephen Curry,2010,210,332,20210,HOU,AWAY,1,8:19,1,2,18,6,14
curryst01,Stephen Curry,2010,50,240,20210,HOU,AWAY,1,7:56,0,2,0,6,14
curryst01,Stephen Curry,2010,50,240,20210,HOU,AWAY,1,5:01,0,2,0,8,22
curryst01,Stephen Curry,2010,270,358,20210,HOU,AWAY,1,3:54,0,3,25,10,27
curryst01,Stephen Curry,2010,67,96,20210,HOU,AWAY,3,7:33,1,2,15,54,68
curryst01,Stephen Curry,2010,247,208,20210,HOU,AWAY,3,5:28,0,2,20,57,73
curryst01,Stephen Curry,2010,201,397,20210,HOU,AWAY,3,4:36,0,2,22,57,73
curryst01,Stephen Curry,2010,176,121,20210,HOU,AWAY,3,0:35,1,2,17,68,81
curryst01,Stephen Curry,2010,207,94,20210,HOU,AWAY,4,11:18,0,2,21,68,85
curryst01,Stephen Curry,2010,50,240,20210,HOU,AWAY,4,9:20,0,2,0,71,91
curryst01,Stephen Curry,2010,283,346,20210,HOU,AWAY,4,5:41,0,3,26,82,102
curryst01,Stephen Curry,2010,50,240,20210,HOU,AWAY,4,4:24,1,2,0,86,104
curryst01,Stephen Curry,2010,166,30,20210,HOU,AWAY,4,3:08,1,3,24,89,109
curryst01,Stephen Curry,2010,248,269,20210,HOU,AWAY,4,2:39,0,2,20,89,111
curryst01,Stephen Curry,2010,59,8,20210,HOU,AWAY,4,1:22,0,3,23,89,115
curryst01,Stephen Curry,2010,78,384,20210,HOU,AWAY,4,00:46.8,0,2,15,92,117
curryst01,Stephen Curry,2010,283,143,20210,HOU,AWAY,4,00:06.1,1,3,25,97,119
curryst01,Stephen Curry,2010,229,299,20310,DAL,AWAY,1,8:25,0,2,19,7,8
curryst01,Stephen Curry,2010,187,112,20310,DAL,AWAY,1,6:58,0,2,19,7,11
curryst01,Stephen Curry,2010,253,395,20310,DAL,AWAY,1,2:00,0,3,26,17,25
curryst01,Stephen Curry,2010,226,283,20310,DAL,AWAY,2,2:14,1,2,18,43,56
curryst01,Stephen Curry,2010,239,85,20310,DAL,AWAY,3,11:51,0,3,24,48,62
curryst01,Stephen Curry,2010,103,293,20310,DAL,AWAY,3,00:04.1,0,2,8,75,81
curryst01,Stephen Curry,2010,76,6,20610,OKC,HOME,1,10:05,1,3,24,8,6
curryst01,Stephen Curry,2010,59,227,20610,OKC,HOME,1,8:58,1,2,2,11,6
curryst01,Stephen Curry,2010,177,121,20610,OKC,HOME,1,5:44,0,2,17,15,14
curryst01,Stephen Curry,2010,50,258,20610,OKC,HOME,1,3:22,1,2,2,19,16
curryst01,Stephen Curry,2010,261,72,20610,OKC,HOME,1,2:55,1,3,27,22,16
curryst01,Stephen Curry,2010,223,50,20610,OKC,HOME,3,8:36,0,3,26,54,56
curryst01,Stephen Curry,2010,201,356,20610,OKC,HOME,3,4:48,1,2,19,61,70
curryst01,Stephen Curry,2010,70,235,20610,OKC,HOME,3,3:56,1,2,2,63,75
curryst01,Stephen Curry,2010,253,65,20610,OKC,HOME,3,2:06,0,3,27,67,78
curryst01,Stephen Curry,2010,127,301,20610,OKC,HOME,3,00:07.7,1,2,10,73,86
curryst01,Stephen Curry,2010,300,351,20610,OKC,HOME,4,2:48,0,3,27,85,101
curryst01,Stephen Curry,2010,154,386,20610,OKC,HOME,4,2:13,0,2,18,85,101
curryst01,Stephen Curry,2010,319,109,20610,OKC,HOME,4,00:55.2,1,3,30,91,101
curryst01,Stephen Curry,2010,67,260,20610,OKC,HOME,4,00:34.3,1,2,3,93,101
curryst01,Stephen Curry,2010,291,172,20810,DAL,HOME,1,11:05,0,3,25,2,0
curryst01,Stephen Curry,2010,237,154,20810,DAL,HOME,1,8:16,1,2,21,12,3
